PLAYERID,LASTNAME,FIRSTNAME,TEAM,POSITION_KEY,UNIFORM,HEIGHT,HANDSIZE,ARMLENGTH,WEIGHT,BIRTHMONTH,BIRTHDAY,BIRTHYEAR,BIRTHCITY,CITYID,COLLEGE,COLLEGEID,YEARENTRY,ROUNDDRAFTED,SELECTIONDRAFTED,SUPPLEMENTAL,ORIGINALTEAM,EXPERIENCE,YEARSIGNED,PLAYPERCENTAGE,HALLOFFAMEPOINTS,SALARYYEARS,SALARYYEAR1,BONUSYEAR1,SALARYYEAR2,BONUSYEAR2,SALARYYEAR3,BONUSYEAR3,SALARYYEAR4,BONUSYEAR4,SALARYYEAR5,BONUSYEAR5,OVERALLRATING,SKILL_SPEED,SKILL_POWER,HOLE_RECOGNITION,ELUSIVENESS,BLITZ_PICKUP,CATCH_HANDS,ADJUST_TO_BALL,ROUTE_RUNNING,CATCH_IN_TRAFFIC,DEFEAT_BLOCKERS,SECURE_HANDLING,RUN_BLOCK_TECHNIQUE,PASS_BLOCK_TECHNIQUE,BLOCKING_STRENGTH,SCHEME_ACQUISITION,PUNT_DISTANCE,PUNT_HANG_TIME,PUNT_DIRECTIONAL,KICKOFF_HANG_TIME,FIELD_GOAL_ACCURACY,FIELD_GOAL_DISTANCE,RUN_DEFENSE,PASS_RUSH_TECHNIQUE,PASS_RUSH_STRENGTH,PASS_DEFENSE_MAN,PASS_DEFENSE_PHYSICAL,PASS_DEFENSE_ZONE,PASS_DEFENSE_HANDS,DEFENSIVE_DIAGNOSIS,SPECIAL_TEAMS,PUNT_RETURNS,KICK_RETURNS,LONG_SNAPPING,KICK_HOLDING,ENDURANCE,BASE_YEAR
1511,Basham,Carlos,3,19,45,75,0,0,281,12,16,1972,Roanoke_VA,19275,Wake Forest,61,1996,0,0,0,0,2,1998,37,0,2,35,7,47,7,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1512,Bateman,Rashod,1,5,7,73,0,0,197,11,29,1974,Tifton_GA,3453,Minnesota,29,1996,1,27,0,1,2,1996,17,0,2,54,32,71,32,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1513,Bates,John,6,4,87,78,0,0,259,11,6,1972,Nyssa_OR,15321,Boise State,73,1996,4,124,0,6,2,1996,43,0,2,28,4,34,4,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1514,Bledsoe,Joshuah,2,26,24,71,0,0,201,12,30,1973,Houston_TX,18061,Missouri,32,1996,6,188,0,2,2,1996,2,0,2,28,1,34,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1515,Bohanna,Quinton,9,17,90,76,0,0,360,3,16,1974,Memphis_TN,17418,Kentucky,22,1996,0,0,0,0,2,1998,23,0,2,28,1,34,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1516,Bolton,Nick,12,21,32,71,0,0,237,3,10,1975,Frisco_TX,17963,Missouri,32,1996,2,58,0,12,2,1996,97,200,2,35,8,48,8,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1517,Bootle,Dicaprio,0,25,-1,70,0,0,182,9,17,1972,Miami_FL,2830,Nebraska,33,1996,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1518,Borom,Larry,7,7,75,77,0,0,332,3,30,1974,Detroit_MI,8418,Missouri,32,1996,5,151,0,7,2,1996,52,0,2,28,2,34,2,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1519,Bradley-King,William,6,14,56,76,0,0,248,12,22,1972,Kansas City_MO,9892,Baylor,6,1996,7,240,0,6,1,1996,2,0,1,22,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1520,Brightwell,Gary,3,2,23,73,0,0,218,2,28,1974,Chester_PA,15581,Arizona,2,1996,6,196,0,3,2,1996,8,0,2,28,1,34,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1521,Bronson,Josiah,0,17,-1,75,0,0,310,7,3,1972,Maple Valley_WA,19770,Washington,62,1996,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1522,Brown,Bobby,10,16,95,76,0,0,324,8,7,1975,Arlington_TX,17648,Texas A&M,53,1996,4,117,0,10,2,1996,15,0,2,28,4,34,4,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1523,Brown,Dyami,6,5,2,72,0,0,195,11,1,1974,Charlotte_NC,10832,North Carolina,34,1996,3,82,0,6,2,1996,14,0,2,33,4,43,4,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1524,Brown,Earnest,10,14,90,77,0,0,270,1,8,1974,Aubrey_TX,17656,Northwestern,36,1996,5,174,0,10,1,1996,12,0,1,22,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1525,Camp,Jalen,0,5,-1,74,0,0,220,7,10,1973,Cumming_GA,3119,Georgia Tech,15,1996,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1526,Chrisman,Drue,0,12,-1,75,0,0,211,7,7,1972,Lawrenceburg_IN,5639,Ohio State,38,1996,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1527,Cleveland,Ben,1,10,66,78,0,0,370,8,25,1973,Toccoa_GA,3456,Georgia,14,1996,3,94,0,1,2,1996,8,0,2,33,4,42,4,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1528,Coleman,Larnel,0,7,-1,78,0,0,310,6,22,1973,Malden_MA,7367,Massachusetts,99,1996,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1529,Cosmi,Samuel,6,10,76,78,0,0,309,2,16,1974,Humble_TX,18067,Texas,52,1996,2,51,0,6,2,1996,49,0,2,37,10,51,10,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1530,Cox,Jabril,6,19,41,75,0,0,240,4,16,1973,Kansas City_MO,9892,Louisiana State,23,1996,0,0,0,0,2,1998,3,0,2,28,4,34,4,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1531,Coyle,Tyler,0,27,-1,73,0,0,209,11,15,1973,Windsor_CT,2545,Purdue,45,1996,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1532,Darden,Jaelon,8,6,16,68,0,0,173,1,14,1974,Houston_TX,18061,North Texas,108,1996,0,0,0,0,2,1996,5,0,2,28,0,34,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1533,Davis,Jamin,6,23,52,76,0,0,234,12,12,1973,Honolulu_HI,3529,Kentucky,22,1996,1,19,0,6,2,1996,80,0,2,56,36,74,36,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1534,Davis,Wyatt,3,10,67,76,0,0,315,2,17,1974,Rancho Palos Verdes_CA,1809,Ohio State,38,1996,0,0,0,0,2,1997,2,0,1,28,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1535,Dickerson,Landon,4,8,69,78,0,0,333,9,30,1973,Hickory_NC,10981,Alabama,1,1996,2,37,0,4,2,1996,93,200,2,43,18,58,18,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1536,Eifler,Milo,0,24,-1,74,0,0,225,2,13,1973,Berkeley_CA,1204,Illinois,16,1996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1537,Elliss,Christian,4,23,53,75,0,0,231,1,2,1974,Littleton_CO,2229,Idaho,93,1996,0,0,0,0,1,1996,2,0,1,22,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1538,Farniok,Matt,0,10,-1,77,0,0,311,9,26,1972,Sioux Falls_SD,17107,Nebraska,33,1996,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1539,Fehoko,Simi,5,5,84,76,0,0,218,11,5,1972,Salt Lake City_UT,18799,Stanford,49,1996,0,0,0,0,2,1998,3,0,2,28,0,34,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1540,Fields,Tony,8,23,42,72,0,0,222,6,18,1974,Las Vegas_NV,12710,West Virginia,64,1996,5,153,0,8,2,1996,26,0,2,28,2,34,2,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1541,Fitzpatrick,Dez,5,5,82,74,0,0,208,12,17,1972,Pontiac_MI,8786,Louisville,24,1996,0,0,0,0,1,1998,1,0,1,22,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1542,Forrest,Darrick,6,27,22,72,0,0,200,5,22,1974,Columbus_OH,14102,Cincinnati,80,1996,5,163,0,6,2,1996,82,0,2,28,2,34,2,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1543,Forristall,Miller,0,4,-1,77,0,0,244,3,11,1973,Cartersville_GA,3079,Alabama,1,1996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1544,Freiermuth,Pat,5,4,88,77,0,0,258,10,25,1973,Merrimac_MA,7384,Penn State,43,1996,2,55,0,5,2,1996,64,0,2,36,9,48,9,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1545,Gainwell,Kenneth,4,2,14,69,0,0,200,3,14,1974,Vicksburg_MS,10552,Memphis,100,1996,5,150,0,4,2,1996,28,0,2,28,2,34,2,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1546,Graham,Thomas,8,25,31,71,0,0,197,6,26,1974,Rancho Cucamonga_CA,1807,Oregon,41,1996,6,228,0,7,2,1997,3,0,1,28,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1547,Gray,Noah,12,4,83,75,0,0,240,4,30,1974,Laconia_NH,11911,Duke,11,1996,5,162,0,12,2,1996,53,0,2,28,2,34,2,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1548,Harris,Najee,5,2,22,73,0,0,232,3,9,1973,Martinez_CA,1625,Alabama,1,1996,1,24,0,5,2,1996,65,0,2,55,34,72,34,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1549,Harvin,Pressley,5,12,6,72,0,0,255,9,17,1973,Alcolu_SC,16645,Georgia Tech,15,1996,7,254,0,5,2,1996,83,0,2,28,0,34,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1550,Herbert,Khalil,7,2,24,69,0,0,212,4,21,1973,Fort Lauderdale_FL,2709,Virginia Tech,60,1996,6,217,0,7,2,1996,29,0,2,28,0,34,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1551,Herring,Malik,12,18,94,75,0,0,280,11,9,1972,Forsyth_GA,3175,Georgia,14,1996,0,0,0,12,1,1996,8,0,1,22,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1552,Hoskins,Phil,0,15,-1,77,0,0,280,1,2,1972,Toledo_OH,14647,Kentucky,22,1996,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1553,Hudson,James,8,7,66,77,0,0,313,5,13,1974,Toledo_OH,14647,Cincinnati,80,1996,4,110,0,8,2,1996,25,0,2,28,4,34,4,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1554,Hufanga,Talanoa,11,26,29,72,0,0,200,2,1,1975,Corvallis_OR,15206,Southern California,48,1996,5,180,0,11,2,1996,96,200,2,28,1,34,1,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1555,Humphrey,Creed,12,9,52,76,0,0,302,6,28,1974,Shawnee_OK,15066,Oklahoma,39,1996,2,63,0,12,2,1996,99,200,2,35,7,46,7,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1556,Jackson,Alaric,10,7,77,79,0,0,285,7,14,1973,Windsor_ON,30913,Iowa,18,1996,0,0,0,10,2,1996,41,0,1,28,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1557,Jackson,Tarron,4,18,75,74,0,0,254,6,22,1973,Aiken_SC,16644,Coastal Carolina,81,1996,6,191,0,4,2,1996,3,0,1,28,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1558,Jacobs,Jerry,9,24,23,71,0,0,203,9,26,1972,Atlanta_GA,3023,Arkansas,4,1996,0,0,0,9,2,1996,48,0,1,28,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1559,Jean-Charles,Shemar,11,25,38,70,0,0,184,6,20,1973,Pembroke Pines_FL,2895,Appalachian State,69,1996,0,0,0,0,2,1998,0,0,2,28,1,34,1,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1560,Jenkins,Teven,7,10,76,78,0,0,320,3,3,1973,Topeka_KS,6270,Oklahoma State,40,1996,2,39,0,7,2,1996,56,0,2,42,17,57,17,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1561,Johnson,Patrick,4,19,48,74,0,0,248,1,10,1973,Chattanooga_TN,17220,Tulane,125,1996,7,234,0,4,2,1996,19,0,2,28,0,34,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1562,Jones,Ernest,10,20,53,74,0,0,230,11,22,1974,Waycross_GA,3488,South Carolina,47,1996,3,103,0,10,2,1996,66,0,2,33,4,39,4,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1563,Jones,Kobe,0,14,-1,75,0,0,255,5,10,1973,Starkville_MS,10519,Mississippi State,31,1996,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1564,Kamara,Sam,8,17,92,74,0,0,288,12,21,1972,Carteret_NJ,12084,Stony Brook,235,1996,0,0,0,7,1,1997,0,0,1,22,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1565,Leatherwood,Alex,8,11,74,77,0,0,312,1,5,1974,Pensacola_FL,2896,Alabama,1,1996,1,17,0,10,2,1998,3,0,2,57,0,76,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1566,Lenoir,Deommodore,11,25,2,70,0,0,200,10,6,1974,Los Angeles_CA,1594,Oregon,41,1996,5,172,0,11,2,1996,83,0,2,28,1,34,1,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1567,Long,Hunter,10,4,84,77,0,0,253,8,19,1973,Exeter_NH,11867,Boston College,7,1996,0,0,0,0,2,1998,9,0,2,33,0,44,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1568,Lopez,Roy,0,15,-1,74,0,0,318,8,7,1972,Tempe_AZ,1110,Arizona,2,1996,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1569,Loudermilk,Isaiahh,5,18,92,79,0,0,293,10,10,1972,Howard_KS,6085,Wisconsin,65,1996,5,156,0,5,2,1996,11,0,2,28,2,34,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1570,McCloud,Nick,3,24,44,73,0,0,190,7,9,1973,Rock Hill_SC,16875,Notre Dame,37,1996,0,0,0,0,2,1997,48,0,1,28,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1571,McNeill,Alim,9,17,54,74,0,0,325,5,11,1975,Raleigh_NC,11173,North Carolina State,35,1996,3,72,0,9,2,1996,69,0,2,33,5,44,5,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1572,McPhearson,Zech,4,24,27,71,0,0,191,3,21,1973,Baltimore_MD,7609,Texas Tech,55,1996,4,123,0,4,2,1996,9,0,2,28,4,34,4,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1573,Melifonwu,Ifeatu,9,26,6,75,0,0,210,5,2,1974,Grafton_MA,7306,Syracuse,50,1996,3,101,0,9,2,1996,9,0,2,33,4,40,4,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
